GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
0022400088,1610612766,CHA,Charlotte,1630544,Tre Mann,Tre,,,31.000000:45,0.545,0.455,0.429,0.143,0.429,0.0,0.143,0.214,0.286,0.0,1.0,0.5,0.5,0.2,0.8
0022400088,1610612766,CHA,Charlotte,203995,Vasilije Micić,Vasilije,,,9.000000:44,0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400088,1610612766,CHA,Charlotte,1642275,Tidjane Salaün,Tidjane,,,8.000000:38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400088,1610612766,CHA,Charlotte,1631217,Moussa Diabate,Moussa,,,7.000000:52,1.0,0.0,0.8,0.0,0.0,0.0,0.2,0.2,0.8,0.5,0.5,0.0,0.0,0.5,0.5
0022400088,1610612766,CHA,Charlotte,201959,Taj Gibson,Taj,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400088,1610612766,CHA,Charlotte,1631197,Jared Rhoden,Jared,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400088,1610612766,CHA,Charlotte,1642354,KJ Simpson,KJ,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400088,1610612766,CHA,Charlotte,1641733,Nick Smith Jr.,Nick,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400089,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,38.000000:09,0.625,0.375,0.25,0.083,0.375,0.0,0.375,0.042,0.167,0.0,1.0,0.0,1.0,0.0,1.0
0022400089,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,38.000000:08,0.5,0.5,0.324,0.054,0.486,0.054,0.189,0.162,0.27,0.333,0.667,0.333,0.667,0.333,0.667
0022400089,1610612738,BOS,Boston,201143,Al Horford,Al,C,,31.000000:59,0.2,0.8,0.118,0.0,0.882,0.0,0.0,0.176,0.118,0.0,1.0,1.0,0.0,0.833,0.167
0022400089,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,39.000000:22,0.571,0.429,0.706,0.0,0.0,0.176,0.294,0.118,0.706,0.5,0.5,0.0,0.0,0.5,0.5
0022400089,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,35.000000:39,0.4,0.6,0.0,0.0,0.857,0.0,0.143,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400089,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,19.000000:19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400089,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,19.000000:17,0.125,0.875,0.0,0.0,0.789,0.0,0.211,0.158,0.0,0.0,0.0,0.8,0.2,0.8,0.2
0022400089,1610612738,BOS,Boston,1630214,Xavier Tillman,Xavier,,,18.000000:07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400089,1610612738,BOS,Boston,1631120,JD Davison,JD,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400089,1610612738,BOS,Boston,1641809,Drew Peterson,Drew,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400089,1610612738,BOS,Boston,1629674,Neemias Queta,Neemias,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400089,1610612738,BOS,Boston,1631248,Baylor Scheierman,Baylor,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400089,1610612738,BOS,Boston,1630531,Jaden Springer,Jaden,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400089,1610612738,BOS,Boston,1641775,Jordan Walsh,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400089,1610612765,DET,Detroit,203501,Tim Hardaway Jr.,Tim,F,,36.000000:48,0.286,0.714,0.222,0.0,0.333,0.0,0.444,0.0,0.222,1.0,0.0,1.0,0.0,1.0,0.0
0022400089,1610612765,DET,Detroit,202699,Tobias Harris,Tobias,F,,31.000000:29,0.545,0.455,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0
0022400089,1610612765,DET,Detroit,1631105,Jalen Duren,Jalen,C,,28.000000:44,1.0,0.0,0.933,0.0,0.0,0.267,0.067,0.067,0.933,0.714,0.286,0.0,0.0,0.714,0.286
0022400089,1610612765,DET,Detroit,1631093,Jaden Ivey,Jaden,G,,38.000000:53,0.722,0.278,0.615,0.0,0.231,0.308,0.154,0.0,0.615,0.625,0.375,0.5,0.5,0.6,0.4
0022400089,1610612765,DET,Detroit,1630595,Cade Cunningham,Cade,G,,40.000000:31,0.636,0.364,0.667,0.095,0.286,0.143,0.048,0.095,0.571,0.429,0.571,1.0,0.0,0.556,0.444
0022400089,1610612765,DET,Detroit,1627736,Malik Beasley,Malik,,,20.000000:19,0.2,0.8,0.0,0.0,0.882,0.176,0.118,0.176,0.0,0.0,0.0,0.6,0.4,0.6,0.4
0022400089,1610612765,DET,Detroit,1631323,Simone Fontecchio,Simone,,,18.000000:11,0.167,0.833,0.0,0.0,0.818,0.273,0.182,0.273,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400089,1610612765,DET,Detroit,1630191,Isaiah Stewart,Isaiah,,,18.000000:52,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,1.0,0.333,0.667,0.0,0.0,0.333,0.667
0022400089,1610612765,DET,Detroit,1641842,Ronald Holland II,Ronald,,,6.000000:13,0.25,0.75,0.4,0.0,0.6,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0
0022400089,1610612765,DET,Detroit,1642450,Daniss Jenkins,Daniss,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400089,1610612765,DET,Detroit,1631111,Wendell Moore Jr.,Wendell,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400089,1610612765,DET,Detroit,1630194,Paul Reed,Paul,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400089,1610612765,DET,Detroit,1631204,Marcus Sasser,Marcus,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400089,1610612765,DET,Detroit,1631306,Cole Swider,Cole,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400089,1610612765,DET,Detroit,1631214,Alondes Williams,Alondes,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400090,1610612739,CLE,Cleveland,1629731,Dean Wade,Dean,F,,18.000000:45,0.25,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0022400090,1610612739,CLE,Cleveland,1630596,Evan Mobley,Evan,F,,32.000000:18,0.846,0.154,0.615,0.0,0.0,0.308,0.385,0.0,0.615,0.75,0.25,0.0,0.0,0.75,0.25
0022400090,1610612739,CLE,Cleveland,1628386,Jarrett Allen,Jarrett,C,,25.000000:04,1.0,0.0,0.87,0.0,0.0,0.087,0.13,0.0,0.87,1.0,0.0,0.0,0.0,1.0,0.0
0022400090,1610612739,CLE,Cleveland,1628378,Donovan Mitchell,Donovan,G,,29.000000:18,0.389,0.611,0.333,0.133,0.6,0.3,0.067,0.333,0.2,0.0,1.0,0.5,0.5,0.273,0.727
0022400090,1610612739,CLE,Cleveland,1629636,Darius Garland,Darius,G,,23.000000:56,0.545,0.455,0.435,0.087,0.522,0.261,0.043,0.13,0.348,0.2,0.8,0.5,0.5,0.333,0.667
0022400090,1610612739,CLE,Cleveland,1630241,Sam Merrill,Sam,,,19.000000:35,0.125,0.875,0.0,0.0,0.818,0.0,0.182,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400090,1610612739,CLE,Cleveland,1627747,Caris LeVert,Caris,,,19.000000:11,0.5,0.5,0.2,0.0,0.6,0.0,0.2,0.0,0.2,1.0,0.0,0.0,1.0,0.333,0.667
0022400090,1610612739,CLE,Cleveland,1627777,Georges Niang,Georges,,,21.000000:14,0.143,0.857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400090,1610612739,CLE,Cleveland,1630171,Isaac Okoro,Isaac,,,18.000000:55,0.75,0.25,0.0,0.0,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400090,1610612739,CLE,Cleveland,1629660,Ty Jerome,Ty,,,15.000000:10,0.833,0.167,0.429,0.143,0.214,0.0,0.357,0.286,0.286,0.0,1.0,1.0,0.0,0.25,0.75
0022400090,1610612739,CLE,Cleveland,1642281,Jaylon Tyson,Jaylon,,,7.000000:53,0.667,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400090,1610612739,CLE,Cleveland,202684,Tristan Thompson,Tristan,,,5.000000:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400090,1610612739,CLE,Cleveland,1641854,Craig Porter Jr.,Craig,,,3.000000:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400090,1610612764,WAS,Washington,1641731,Bilal Coulibaly,Bilal,F,,35.000000:09,0.438,0.563,0.435,0.0,0.522,0.261,0.043,0.13,0.435,0.6,0.4,1.0,0.0,0.778,0.222
0022400090,1610612764,WAS,Washington,1628398,Kyle Kuzma,Kyle,F,,24.000000:17,0.75,0.25,0.429,0.143,0.0,0.0,0.571,0.143,0.286,0.667,0.333,0.0,0.0,0.667,0.333
0022400090,1610612764,WAS,Washington,1642259,Alexandre Sarr,Alexandre,C,,24.000000:58,0.4,0.6,0.333,0.0,0.5,0.167,0.167,0.333,0.333,1.0,0.0,1.0,0.0,1.0,0.0
0022400090,1610612764,WAS,Washington,1629673,Jordan Poole,Jordan,G,,23.000000:45,0.222,0.778,0.0,0.0,0.857,0.0,0.143,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
0022400090,1610612764,WAS,Washington,1642267,Carlton Carrington,Carlton,G,,25.000000:17,0.5,0.5,0.0,0.0,0.6,0.0,0.4,0.2,0.0,0.0,0.0,0.5,0.5,0.5,0.5
0022400090,1610612764,WAS,Washington,202685,Jonas Valančiūnas,Jonas,,,21.000000:07,1.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.5,0.5,0.0,0.0,0.5,0.5
0022400090,1610612764,WAS,Washington,1630557,Corey Kispert,Corey,,,26.000000:24,0.333,0.667,0.4,0.0,0.6,0.0,0.0,0.0,0.4,0.5,0.5,1.0,0.0,0.75,0.25
0022400090,1610612764,WAS,Washington,1642273,Kyshawn George,Kyshawn,,,26.000000:34,0.429,0.571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400090,1610612764,WAS,Washington,1630215,Jared Butler,Jared,,,11.000000:11,0.75,0.25,0.5,0.0,0.375,0.25,0.125,0.5,0.5,0.0,1.0,1.0,0.0,0.333,0.667
0022400090,1610612764,WAS,Washington,1628963,Marvin Bagley III,Marvin,,,9.000000:46,0.6,0.4,0.444,0.222,0.0,0.0,0.556,0.0,0.222,0.5,0.5,0.0,0.0,0.5,0.5
0022400090,1610612764,WAS,Washington,1631098,Johnny Davis,Johnny,,,6.000000:13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0022400090,1610612764,WAS,Washington,1631116,Patrick Baldwin Jr.,Patrick,,,5.000000:19,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0022400090,1610612764,WAS,Washington,1630264,Anthony Gill,Anthony,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400090,1610612764,WAS,Washington,1626158,Richaun Holmes,Richaun,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400091,1610612741,CHI,Chicago,203897,Zach LaVine,Zach,F,,34.000000:16,0.308,0.692,0.182,0.091,0.545,0.455,0.273,0.091,0.091,0.5,0.5,1.0,0.0,0.833,0.167
0022400091,1610612741,CHI,Chicago,1630172,Patrick Williams,Patrick,F,,26.000000:23,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400091,1610612741,CHI,Chicago,202696,Nikola Vučević,Nikola,C,,32.000000:31,0.833,0.167,0.556,0.0,0.333,0.0,0.111,0.167,0.556,0.8,0.2,0.5,0.5,0.714,0.286
0022400091,1610612741,CHI,Chicago,1629632,Coby White,Coby,G,,29.000000:48,0.25,0.75,0.667,0.222,0.0,0.0,0.333,0.0,0.444,0.0,1.0,0.0,0.0,0.0,1.0
0022400091,1610612741,CHI,Chicago,1630581,Josh Giddey,Josh,G,,26.000000:26,0.571,0.429,0.571,0.0,0.429,0.143,0.0,0.143,0.571,0.5,0.5,1.0,0.0,0.667,0.333
0022400091,1610612741,CHI,Chicago,1628366,Lonzo Ball,Lonzo,,,15.000000:34,0.167,0.833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400091,1610612741,CHI,Chicago,1630245,Ayo Dosunmu,Ayo,,,24.000000:12,0.182,0.818,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400091,1610612741,CHI,Chicago,1641763,Julian Phillips,Julian,,,14.000000:56,0.167,0.833,0.222,0.0,0.667,0.333,0.111,0.0,0.222,1.0,0.0,1.0,0.0,1.0,0.0
0022400091,1610612741,CHI,Chicago,1630188,Jalen Smith,Jalen,,,11.000000:03,0.5,0.5,0.0,0.0,0.75,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400091,1610612741,CHI,Chicago,1641824,Matas Buzelis,Matas,,,7.000000:07,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.333,0.667,0.0,1.0,0.0,0.0,0.0,1.0
0022400091,1610612741,CHI,Chicago,1629659,Talen Horton-Tucker,Talen,,,4.000000:26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400091,1610612741,CHI,Chicago,1630537,Chris Duarte,Chris,,,4.000000:26,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400091,1610612741,CHI,Chicago,1628975,Jevon Carter,Jevon,,,4.000000:26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400091,1610612741,CHI,Chicago,1631207,Dalen Terry,Dalen,,,4.000000:26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0022400091,1610612741,CHI,Chicago,1628470,Torrey Craig,Torrey,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400091,1610612760,OKC,Oklahoma City,1631114,Jalen Williams,Jalen,F,,32.000000:04,0.818,0.182,0.75,0.333,0.125,0.0,0.125,0.083,0.417,0.222,0.778,1.0,0.0,0.3,0.7
0022400091,1610612760,OKC,Oklahoma City,1629652,Luguentz Dort,Luguentz,F,,24.000000:44,0.4,0.6,0.286,0.0,0.429,0.0,0.286,0.286,0.286,1.0,0.0,1.0,0.0,1.0,0.0
0022400091,1610612760,OKC,Oklahoma City,1631096,Chet Holmgren,Chet,C,,28.000000:46,0.722,0.278,0.762,0.095,0.0,0.286,0.238,0.143,0.667,0.625,0.375,0.0,0.0,0.625,0.375
0022400091,1610612760,OKC,Oklahoma City,1641717,Cason Wallace,Cason,G,,29.000000:18,0.636,0.364,0.889,0.0,0.0,0.222,0.111,0.556,0.889,0.5,0.5,0.0,0.0,0.5,0.5
0022400091,1610612760,OKC,Oklahoma City,1628983,Shai Gilgeous-Alexander,Shai,G,,29.000000:30,0.571,0.429,0.609,0.0,0.261,0.087,0.13,0.174,0.609,0.143,0.857,0.0,1.0,0.111,0.889
0022400091,1610612760,OKC,Oklahoma City,1630598,Aaron Wiggins,Aaron,,,15.000000:43,0.714,0.286,1.0,0.0,0.0,0.25,0.0,0.25,1.0,0.5,0.5,0.0,0.0,0.5,0.5
0022400091,1610612760,OKC,Oklahoma City,1631172,Ousmane Dieng,Ousmane,,,20.000000:26,0.429,0.571,0.667,0.0,0.0,0.667,0.333,0.0,0.667,1.0,0.0,0.0,0.0,1.0,0.0
0022400091,1610612760,OKC,Oklahoma City,1627936,Alex Caruso,Alex,,,21.000000:40,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400091,1610612760,OKC,Oklahoma City,1630198,Isaiah Joe,Isaiah,,,11.000000:48,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400091,1610612760,OKC,Oklahoma City,1642349,Ajay Mitchell,Ajay,,,15.000000:43,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0022400091,1610612760,OKC,Oklahoma City,1641794,Dillon Jones,Dillon,,,3.000000:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400091,1610612760,OKC,Oklahoma City,1641745,Adam Flagler,Adam,,,3.000000:12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400091,1610612760,OKC,Oklahoma City,1642505,Alex Ducas,Alex,,,3.000000:12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400091,1610612760,OKC,Oklahoma City,1642024,Alex Reese,Alex,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400092,1610612753,ORL,Orlando,1630532,Franz Wagner,Franz,F,,34.000000:20,0.375,0.625,0.261,0.0,0.522,0.13,0.217,0.0,0.261,0.333,0.667,1.0,0.0,0.714,0.286
0022400092,1610612753,ORL,Orlando,1631094,Paolo Banchero,Paolo,F,,36.000000:55,0.667,0.333,0.375,0.0,0.188,0.0,0.438,0.375,0.375,0.667,0.333,1.0,0.0,0.75,0.25
0022400092,1610612753,ORL,Orlando,1628976,Wendell Carter Jr.,Wendell,C,,30.000000:44,0.5,0.5,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.0,1.0,0.0,0.0,0.0,1.0
0022400092,1610612753,ORL,Orlando,203484,Kentavious Caldwell-Pope,Kentavious,G,,28.000000:15,0.333,0.667,0.667,0.667,0.0,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0022400092,1610612753,ORL,Orlando,1630591,Jalen Suggs,Jalen,G,,30.000000:39,0.235,0.765,0.095,0.0,0.714,0.095,0.19,0.381,0.095,0.0,1.0,1.0,0.0,0.833,0.167
0022400092,1610612753,ORL,Orlando,1641710,Anthony Black,Anthony,,,20.000000:23,0.875,0.125,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.25,0.75,0.0,0.0,0.25,0.75
0022400092,1610612753,ORL,Orlando,203914,Gary Harris,Gary,,,4.000000:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400092,1610612753,ORL,Orlando,1630175,Cole Anthony,Cole,,,7.000000:36,0.667,0.333,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0
0022400092,1610612753,ORL,Orlando,1629021,Moritz Wagner,Moritz,,,12.000000:23,0.625,0.375,0.667,0.0,0.333,0.0,0.0,0.0,0.667,0.333,0.667,1.0,0.0,0.5,0.5
0022400092,1610612753,ORL,Orlando,1641724,Jett Howard,Jett,,,11.000000:33,0.167,0.833,0.182,0.182,0.818,0.273,0.0,0.273,0.0,1.0,0.0,0.333,0.667,0.5,0.5
0022400092,1610612753,ORL,Orlando,1629048,Goga Bitadze,Goga,,,5.000000:05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0022400092,1610612753,ORL,Orlando,1630644,Mac McClung,Mac,,,4.000000:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400092,1610612753,ORL,Orlando,1631216,Caleb Houstan,Caleb,,,4.000000:53,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400092,1610612753,ORL,Orlando,202709,Cory Joseph,Cory,,,4.000000:53,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0022400092,1610612753,ORL,Orlando,1630243,Trevelin Queen,Trevelin,,,3.000000:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400092,1610612763,MEM,Memphis,203935,Marcus Smart,Marcus,F,,21.000000:21,0.625,0.375,0.667,0.222,0.333,0.0,0.0,0.222,0.444,0.333,0.667,1.0,0.0,0.5,0.5
0022400092,1610612763,MEM,Memphis,1628991,Jaren Jackson Jr.,Jaren,F,,22.000000:32,0.8,0.2,0.615,0.154,0.0,0.0,0.385,0.538,0.462,0.75,0.25,0.0,0.0,0.75,0.25
0022400092,1610612763,MEM,Memphis,1641744,Zach Edey,Zach,C,,13.000000:22,0.75,0.25,0.571,0.0,0.429,0.0,0.0,0.0,0.571,1.0,0.0,1.0,0.0,1.0,0.0
0022400092,1610612763,MEM,Memphis,1630217,Desmond Bane,Desmond,G,,28.000000:03,0.4,0.6,0.462,0.0,0.462,0.846,0.077,0.0,0.462,0.333,0.667,1.0,0.0,0.6,0.4
0022400092,1610612763,MEM,Memphis,1629630,Ja Morant,Ja,G,,24.000000:45,0.5,0.5,0.5,0.0,0.0,0.313,0.5,0.125,0.5,0.5,0.5,0.0,0.0,0.5,0.5
0022400092,1610612763,MEM,Memphis,1629634,Brandon Clarke,Brandon,,,17.000000:35,0.8,0.2,0.8,0.0,0.0,0.0,0.2,0.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0
0022400092,1610612763,MEM,Memphis,1630583,Santi Aldama,Santi,,,27.000000:39,0.5,0.5,0.455,0.0,0.545,0.227,0.0,0.227,0.455,1.0,0.0,1.0,0.0,1.0,0.0
0022400092,1610612763,MEM,Memphis,1630590,Scotty Pippen Jr.,Scotty,,,22.000000:56,0.857,0.143,0.727,0.0,0.273,0.0,0.0,0.455,0.727,1.0,0.0,1.0,0.0,1.0,0.0
0022400092,1610612763,MEM,Memphis,1642377,Jaylen Wells,Jaylen,,,17.000000:34,0.833,0.167,0.286,0.0,0.429,0.0,0.286,0.429,0.286,1.0,0.0,1.0,0.0,1.0,0.0
0022400092,1610612763,MEM,Memphis,1631222,Jake LaRavia,Jake,,,23.000000:02,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.0,1.0,0.0,0.0,0.0,1.0
0022400092,1610612763,MEM,Memphis,1630643,Jay Huff,Jay,,,19.000000:08,0.444,0.556,0.444,0.0,0.5,0.167,0.056,0.333,0.444,1.0,0.0,1.0,0.0,1.0,0.0
0022400092,1610612763,MEM,Memphis,1642530,Yuki Kawamura,Yuki,,,2.000000:04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400093,1610612750,MIN,Minnesota,1630183,Jaden McDaniels,Jaden,F,,33.000000:27,0.8,0.2,0.667,0.0,0.333,0.222,0.0,0.333,0.667,0.333,0.667,1.0,0.0,0.5,0.5
0022400093,1610612750,MIN,Minnesota,203944,Julius Randle,Julius,F,,35.000000:50,0.75,0.25,0.667,0.0,0.125,0.167,0.208,0.375,0.667,0.625,0.375,1.0,0.0,0.667,0.333
0022400093,1610612750,MIN,Minnesota,203497,Rudy Gobert,Rudy,C,,38.000000:59,1.0,0.0,0.8,0.0,0.0,0.267,0.2,0.4,0.8,1.0,0.0,0.0,0.0,1.0,0.0
0022400093,1610612750,MIN,Minnesota,1630162,Anthony Edwards,Anthony,G,,39.000000:11,0.429,0.571,0.333,0.083,0.625,0.25,0.042,0.083,0.25,0.5,0.5,1.0,0.0,0.778,0.222
0022400093,1610612750,MIN,Minnesota,201144,Mike Conley,Mike,G,,25.000000:57,0.333,0.667,0.0,0.0,0.6,0.3,0.4,0.3,0.0,0.0,0.0,0.5,0.5,0.5,0.5
0022400093,1610612750,MIN,Minnesota,1628978,Donte DiVincenzo,Donte,,,23.000000:21,0.267,0.733,0.125,0.0,0.75,0.0,0.125,0.125,0.125,1.0,0.0,0.75,0.25,0.8,0.2
0022400093,1610612750,MIN,Minnesota,1629675,Naz Reid,Naz,,,21.000000:11,0.714,0.286,0.6,0.0,0.0,0.2,0.4,0.2,0.6,0.667,0.333,0.0,0.0,0.667,0.333
0022400093,1610612750,MIN,Minnesota,1629638,Nickeil Alexander-Walker,Nickeil,,,16.000000:28,0.5,0.5,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400093,1610612750,MIN,Minnesota,204060,Joe Ingles,Joe,,,5.000000:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400093,1610612750,MIN,Minnesota,1642265,Rob Dillingham,Rob,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400093,1610612750,MIN,Minnesota,1628408,PJ Dozier,PJ,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400093,1610612750,MIN,Minnesota,1630568,Luka Garza,Luka,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400093,1610612750,MIN,Minnesota,1631159,Leonard Miller,Leonard,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400093,1610612750,MIN,Minnesota,1631169,Josh Minott,Josh,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400093,1610612750,MIN,Minnesota,1630545,Terrence Shannon Jr.,Terrence,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0022400093,1610612761,TOR,Toronto,1630567,Scottie Barnes,Scottie,F,,36.000000:49,0.789,0.211,0.8,0.1,0.15,0.35,0.05,0.1,0.7,0.25,0.75,1.0,0.0,0.333,0.667
0022400093,1610612761,TOR,Toronto,1630534,Ochai Agbaji,Ochai,F,,30.000000:35,0.583,0.417,0.526,0.0,0.474,0.263,0.0,0.421,0.526,0.8,0.2,1.0,0.0,0.875,0.125
0022400093,1610612761,TOR,Toronto,1627751,Jakob Pöltl,Jakob,C,,29.000000:58,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0022400093,1610612761,TOR,Toronto,1641711,Gradey Dick,Gradey,G,,29.000000:31,0.438,0.563,0.4,0.16,0.48,0.12,0.12,0.28,0.24,0.8,0.2,1.0,0.0,0.889,0.111
