GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021600354,1610612758,Kings,SAC,Sacramento,240.000000:00,34,90,0.378,9,26,0.346,7,13,0.538,12,22,34,17,10,4,10,14,84,-20.0
0021600354,1610612762,Jazz,UTA,Utah,240.000000:00,37,77,0.481,13,29,0.448,17,18,0.944,13,41,54,23,9,10,22,16,104,20.0
0021600357,1610612738,Celtics,BOS,Boston,240.000000:00,40,90,0.444,11,32,0.344,5,8,0.625,12,28,40,28,9,4,13,22,96,-3.0
0021600357,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,41,83,0.494,3,21,0.143,14,27,0.519,15,34,49,17,9,7,12,9,99,3.0
0021600359,1610612740,Pelicans,NOP,New Orleans,265.000000:00,38,97,0.392,16,40,0.4,28,35,0.8,14,35,49,24,12,4,11,27,120,1.0
0021600359,1610612756,Suns,PHX,Phoenix,265.000000:00,44,96,0.458,14,41,0.341,17,26,0.654,14,43,57,21,6,3,16,27,119,-1.0
0021600360,1610612747,Lakers,LAL,Los Angeles,240.000000:00,42,88,0.477,10,28,0.357,18,22,0.818,9,32,41,26,7,1,14,22,112,-6.0
0021600360,1610612752,Knicks,NYK,New York,240.000000:00,41,84,0.488,10,22,0.455,26,31,0.839,8,36,44,21,9,11,10,15,118,6.0
0021600367,1610612747,Lakers,LAL,Los Angeles,240.000000:00,33,84,0.393,10,23,0.435,16,21,0.762,17,22,39,18,12,3,19,16,92,-24.0
0021600367,1610612758,Kings,SAC,Sacramento,240.000000:00,47,84,0.56,10,23,0.435,12,21,0.571,13,34,47,23,16,6,21,20,116,24.0
0021600370,1610612741,Bulls,CHI,Chicago,240.000000:00,38,87,0.437,4,15,0.267,14,19,0.737,13,29,42,20,7,6,9,16,94,-5.0
0021600370,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,38,86,0.442,6,21,0.286,17,22,0.773,14,34,48,24,3,8,14,14,99,5.0
0021600377,1610612748,Heat,MIA,Miami,240.000000:00,37,82,0.451,7,25,0.28,14,25,0.56,14,44,58,23,4,6,15,16,95,6.0
0021600377,1610612754,Pacers,IND,Indiana,240.000000:00,33,89,0.371,9,27,0.333,14,17,0.824,6,32,38,14,8,5,8,21,89,-6.0
0021600379,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,28,75,0.373,9,25,0.36,20,31,0.645,7,32,39,10,10,2,11,16,85,-8.0
0021600379,1610612763,Grizzlies,MEM,Memphis,240.000000:00,35,81,0.432,12,23,0.522,11,16,0.688,14,41,55,22,9,3,16,27,93,8.0
0021600384,1610612741,Bulls,CHI,Chicago,240.000000:00,35,74,0.473,5,20,0.25,22,29,0.759,6,35,41,23,5,3,16,16,97,-11.0
0021600384,1610612749,Bucks,MIL,Milwaukee,240.000000:00,45,95,0.474,11,20,0.55,7,13,0.538,13,29,42,32,8,5,8,20,108,11.0
0021600385,1610612740,Pelicans,NOP,New Orleans,240.000000:00,36,85,0.424,10,27,0.37,20,28,0.714,11,44,55,23,7,8,16,16,102,7.0
0021600385,1610612754,Pacers,IND,Indiana,240.000000:00,36,87,0.414,3,21,0.143,20,24,0.833,7,39,46,23,6,4,12,21,95,-7.0
0021600387,1610612756,Suns,PHX,Phoenix,240.000000:00,34,85,0.4,10,27,0.37,14,18,0.778,11,24,35,15,9,3,13,25,92,-15.0
0021600387,1610612759,Spurs,SAS,San Antonio,240.000000:00,39,74,0.527,5,16,0.313,24,26,0.923,9,41,50,19,6,2,20,20,107,15.0
0021600389,1610612764,Wizards,WAS,Washington,240.000000:00,44,77,0.571,12,25,0.48,22,27,0.815,3,33,36,30,6,1,5,23,122,14.0
0021600389,1610612765,Pistons,DET,Detroit,240.000000:00,42,86,0.488,10,28,0.357,14,21,0.667,10,30,40,22,3,1,9,19,108,-14.0
0021600391,1610612738,Celtics,BOS,Boston,240.000000:00,34,78,0.436,9,28,0.321,19,26,0.731,5,41,46,26,7,8,13,15,96,8.0
0021600391,1610612766,Hornets,CHA,Charlotte,240.000000:00,32,97,0.33,8,30,0.267,16,19,0.842,16,37,53,21,10,4,12,21,88,-8.0
0021600393,1610612741,Bulls,CHI,Chicago,240.000000:00,28,92,0.304,5,21,0.238,8,15,0.533,19,31,50,17,7,2,12,14,69,-26.0
0021600393,1610612749,Bucks,MIL,Milwaukee,240.000000:00,38,82,0.463,10,25,0.4,9,13,0.692,11,42,53,26,7,4,11,14,95,26.0
0021600394,1610612758,Kings,SAC,Sacramento,240.000000:00,31,80,0.388,7,24,0.292,27,37,0.73,13,32,45,18,5,6,11,25,96,4.0
0021600394,1610612763,Grizzlies,MEM,Memphis,240.000000:00,29,77,0.377,5,25,0.2,29,36,0.806,13,34,47,19,7,8,13,31,92,-4.0
0021600395,1610612740,Pelicans,NOP,New Orleans,240.000000:00,40,98,0.408,9,27,0.333,11,20,0.55,13,34,47,17,4,6,11,16,100,-22.0
0021600395,1610612745,Rockets,HOU,Houston,240.000000:00,42,94,0.447,24,61,0.393,14,19,0.737,13,44,57,27,7,4,14,18,122,22.0
0021600403,1610612745,Rockets,HOU,Houston,265.000000:00,39,96,0.406,17,51,0.333,16,20,0.8,10,37,47,25,14,4,16,22,111,2.0
0021600403,1610612750,Timberwolves,MIN,Minnesota,265.000000:00,41,92,0.446,7,21,0.333,20,27,0.741,13,42,55,29,9,6,21,21,109,-2.0
0021600406,1610612746,Clippers,LAC,LA,240.000000:00,43,87,0.494,7,24,0.292,17,24,0.708,12,28,40,28,7,1,15,23,110,-7.0
0021600406,1610612764,Wizards,WAS,Washington,240.000000:00,43,81,0.531,10,19,0.526,21,30,0.7,9,24,33,24,10,4,15,24,117,7.0
0021600407,1610612762,Jazz,UTA,Utah,240.000000:00,30,66,0.455,8,27,0.296,14,25,0.56,5,37,42,18,4,11,15,20,82,9.0
0021600407,1610612763,Grizzlies,MEM,Memphis,240.000000:00,28,93,0.301,2,23,0.087,15,18,0.833,19,29,48,12,8,1,8,28,73,-9.0
0021600409,1610612753,Magic,ORL,Orlando,240.000000:00,34,83,0.41,3,21,0.143,8,9,0.889,10,32,42,13,5,3,19,17,79,-30.0
0021600409,1610612761,Raptors,TOR,Toronto,240.000000:00,43,87,0.494,7,27,0.259,16,21,0.762,10,37,47,20,10,7,10,16,109,30.0
0021600414,1610612741,Bulls,CHI,Chicago,240.000000:00,49,82,0.598,8,16,0.5,7,7,1.0,9,37,46,34,9,5,13,13,113,31.0
0021600414,1610612765,Pistons,DET,Detroit,240.000000:00,34,83,0.41,3,23,0.13,11,13,0.846,10,22,32,19,8,3,11,8,82,-31.0
0021600417,1610612742,Mavericks,DAL,Dallas,240.000000:00,43,80,0.537,14,25,0.56,7,9,0.778,4,25,29,21,4,4,12,17,107,-10.0
0021600417,1610612743,Nuggets,DEN,Denver,240.000000:00,45,80,0.563,13,25,0.52,14,18,0.778,7,34,41,32,7,0,11,13,117,10.0
0021600418,1610612740,Pelicans,NOP,New Orleans,240.000000:00,40,93,0.43,10,17,0.588,18,26,0.692,16,40,56,28,2,3,11,16,108,15.0
0021600418,1610612755,76ers,PHI,Philadelphia,240.000000:00,33,82,0.402,11,33,0.333,16,21,0.762,6,37,43,18,6,8,13,20,93,-15.0
0021600423,1610612739,Cavaliers,CLE,Cleveland,265.000000:00,37,91,0.407,17,40,0.425,23,27,0.852,9,34,43,19,5,2,10,21,114,6.0
0021600423,1610612749,Bucks,MIL,Milwaukee,265.000000:00,40,87,0.46,7,27,0.259,21,29,0.724,11,40,51,22,6,6,14,21,108,-6.0
0021600428,1610612757,Trail Blazers,POR,Portland,240.000000:00,44,86,0.512,4,28,0.143,29,40,0.725,15,26,41,30,5,4,8,31,121,-5.0
0021600428,1610612758,Kings,SAC,Sacramento,240.000000:00,40,72,0.556,10,23,0.435,36,43,0.837,4,27,31,20,3,4,10,28,126,5.0
0021600430,1610612737,Hawks,ATL,Atlanta,240.000000:00,34,82,0.415,7,26,0.269,9,13,0.692,8,27,35,19,9,8,10,15,84,-8.0
0021600430,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,35,83,0.422,9,29,0.31,13,14,0.929,15,37,52,21,6,6,17,11,92,8.0
0021600432,1610612741,Bulls,CHI,Chicago,240.000000:00,38,95,0.4,6,21,0.286,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0
0021600432,1610612764,Wizards,WAS,Washington,240.000000:00,43,82,0.524,3,18,0.167,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0
0021600437,1610612744,Warriors,GSW,Golden State,240.000000:00,47,104,0.452,12,37,0.324,11,14,0.786,11,40,51,29,19,7,12,19,117,16.0
0021600437,1610612751,Nets,BKN,Brooklyn,240.000000:00,38,86,0.442,13,35,0.371,12,16,0.75,7,39,46,22,6,6,26,15,101,-16.0
0021600440,1610612738,Celtics,BOS,Boston,240.000000:00,38,92,0.413,10,39,0.256,23,27,0.852,9,35,44,19,10,2,10,27,109,7.0
0021600440,1610612754,Pacers,IND,Indiana,240.000000:00,35,82,0.427,7,23,0.304,25,29,0.862,8,42,50,20,5,3,19,21,102,-7.0
0021600444,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,45,99,0.455,8,35,0.229,21,24,0.875,11,40,51,28,12,4,11,20,119,20.0
0021600444,1610612751,Nets,BKN,Brooklyn,240.000000:00,38,85,0.447,8,30,0.267,15,18,0.833,7,37,44,22,6,7,19,22,99,-20.0
0021600455,1610612742,Mavericks,DAL,Dallas,240.000000:00,37,87,0.425,7,29,0.241,9,15,0.6,14,28,42,21,13,4,12,14,90,2.0
0021600455,1610612746,Clippers,LAC,LA,240.000000:00,34,74,0.459,13,29,0.448,7,11,0.636,6,35,41,17,9,4,20,16,88,-2.0
0021600457,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,37,95,0.389,12,35,0.343,23,32,0.719,18,26,44,20,14,2,12,19,109,1.0
0021600457,1610612744,Warriors,GSW,Golden State,240.000000:00,37,77,0.481,9,30,0.3,25,29,0.862,5,37,42,25,8,4,19,24,108,-1.0
0021600468,1610612737,Hawks,ATL,Atlanta,240.000000:00,35,83,0.422,8,32,0.25,12,17,0.706,17,29,46,20,8,7,19,19,90,-14.0
0021600468,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,37,82,0.451,15,31,0.484,15,18,0.833,11,29,40,26,11,3,14,19,104,14.0
0021600470,1610612743,Nuggets,DEN,Denver,240.000000:00,36,82,0.439,11,31,0.355,23,28,0.821,11,40,51,22,10,1,14,18,106,4.0
0021600470,1610612746,Clippers,LAC,LA,240.000000:00,39,84,0.464,9,25,0.36,15,20,0.75,4,34,38,22,6,6,11,19,102,-4.0
0021600475,1610612747,Lakers,LAL,Los Angeles,240.000000:00,39,83,0.47,4,16,0.25,18,22,0.818,15,25,40,19,8,3,14,21,100,-2.0
0021600475,1610612762,Jazz,UTA,Utah,240.000000:00,38,75,0.507,9,26,0.346,17,24,0.708,14,25,39,19,6,4,19,18,102,2.0
0021600478,1610612737,Hawks,ATL,Atlanta,265.000000:00,37,101,0.366,7,27,0.259,21,27,0.778,17,38,55,19,8,3,13,19,102,4.0
0021600478,1610612752,Knicks,NYK,New York,265.000000:00,35,93,0.376,7,27,0.259,21,26,0.808,14,41,55,20,8,7,17,23,98,-4.0
0021600479,1610612749,Bucks,MIL,Milwaukee,240.000000:00,48,84,0.571,11,22,0.5,12,16,0.75,3,35,38,36,8,5,7,14,119,25.0
0021600479,1610612765,Pistons,DET,Detroit,240.000000:00,39,88,0.443,6,24,0.25,10,16,0.625,11,33,44,28,4,1,10,12,94,-25.0
0021600481,1610612740,Pelicans,NOP,New Orleans,240.000000:00,40,87,0.46,10,29,0.345,12,21,0.571,8,37,45,23,11,5,6,16,102,4.0
0021600481,1610612746,Clippers,LAC,LA,240.000000:00,37,94,0.394,11,37,0.297,13,18,0.722,16,42,58,15,6,4,11,20,98,-4.0
0021600482,1610612756,Suns,PHX,Phoenix,240.000000:00,36,74,0.486,7,16,0.438,19,24,0.792,7,26,33,20,11,4,21,25,98,-21.0
0021600482,1610612759,Spurs,SAS,San Antonio,240.000000:00,47,87,0.54,5,17,0.294,20,25,0.8,16,30,46,20,11,7,16,20,119,21.0
0021600485,1610612744,Warriors,GSW,Golden State,240.000000:00,46,81,0.568,14,23,0.609,15,18,0.833,9,42,51,33,4,9,20,16,121,10.0
0021600485,1610612761,Raptors,TOR,Toronto,240.000000:00,40,103,0.388,13,35,0.371,18,22,0.818,19,26,45,24,13,6,7,18,111,-10.0
0021600488,1610612738,Celtics,BOS,Boston,240.000000:00,43,85,0.506,12,37,0.324,20,21,0.952,6,23,29,26,15,4,11,23,118,-6.0
0021600488,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,43,83,0.518,14,38,0.368,24,33,0.727,13,33,46,29,7,3,18,16,124,6.0
0021600493,1610612751,Nets,BKN,Brooklyn,240.000000:00,32,74,0.432,10,25,0.4,21,25,0.84,6,26,32,18,9,0,21,16,95,-23.0
0021600493,1610612764,Wizards,WAS,Washington,240.000000:00,47,83,0.566,11,22,0.5,13,14,0.929,8,36,44,28,12,7,19,21,118,23.0
0021600495,1610612740,Pelicans,NOP,New Orleans,240.000000:00,38,85,0.447,12,29,0.414,16,17,0.941,2,40,42,22,4,5,13,12,104,12.0
0021600495,1610612752,Knicks,NYK,New York,240.000000:00,35,93,0.376,7,23,0.304,15,16,0.938,10,40,50,18,7,6,14,18,92,-12.0
0021600500,1610612743,Nuggets,DEN,Denver,240.000000:00,39,84,0.464,11,27,0.407,33,41,0.805,11,34,45,29,5,1,10,26,122,-2.0
0021600500,1610612755,76ers,PHI,Philadelphia,240.000000:00,38,87,0.437,16,33,0.485,32,40,0.8,15,29,44,25,5,5,11,33,124,2.0
0021600503,1610612741,Bulls,CHI,Chicago,240.000000:00,33,83,0.398,10,27,0.37,20,28,0.714,14,23,37,23,9,5,11,21,96,-20.0
0021600503,1610612749,Bucks,MIL,Milwaukee,240.000000:00,43,76,0.566,9,15,0.6,21,27,0.778,8,34,42,29,7,8,12,19,116,20.0
0021600505,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,43,85,0.506,14,31,0.452,21,25,0.84,8,27,35,17,6,1,6,17,121,12.0
0021600505,1610612766,Hornets,CHA,Charlotte,240.000000:00,40,78,0.513,9,24,0.375,20,23,0.87,10,29,39,24,3,7,11,19,109,-12.0
0021600524,1610612742,Mavericks,DAL,Dallas,240.000000:00,37,78,0.474,17,32,0.531,22,24,0.917,2,40,42,20,4,3,12,21,113,8.0
0021600524,1610612764,Wizards,WAS,Washington,240.000000:00,41,92,0.446,11,30,0.367,12,14,0.857,5,33,38,27,6,7,9,19,105,-8.0
0021600525,1610612759,Spurs,SAS,San Antonio,240.000000:00,43,78,0.551,13,24,0.542,11,15,0.733,6,37,43,32,7,15,15,18,110,28.0
0021600525,1610612761,Raptors,TOR,Toronto,240.000000:00,31,83,0.373,4,18,0.222,16,22,0.727,14,29,43,8,8,4,12,17,82,-28.0
0021600527,1610612748,Heat,MIA,Miami,240.000000:00,36,91,0.396,6,23,0.261,12,16,0.75,15,28,43,18,8,4,12,23,90,-9.0
0021600527,1610612756,Suns,PHX,Phoenix,240.000000:00,36,77,0.468,9,23,0.391,18,22,0.818,13,36,49,21,7,7,18,23,99,9.0
0021600529,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,42,96,0.438,9,30,0.3,19,23,0.826,14,37,51,22,6,3,14,31,112,-11.0
0021600529,1610612766,Hornets,CHA,Charlotte,240.000000:00,37,80,0.463,9,24,0.375,40,49,0.816,10,33,43,25,8,10,11,21,123,11.0
0021600530,1610612737,Hawks,ATL,Atlanta,240.000000:00,44,81,0.543,10,19,0.526,13,18,0.722,3,36,39,27,12,3,12,12,111,19.0
0021600530,1610612753,Magic,ORL,Orlando,240.000000:00,37,86,0.43,9,28,0.321,9,10,0.9,10,30,40,19,9,6,17,17,92,-19.0
0021600536,1610612751,Nets,BKN,Brooklyn,240.000000:00,41,90,0.456,17,38,0.447,10,13,0.769,8,37,45,22,5,8,13,17,109,-12.0
0021600536,1610612754,Pacers,IND,Indiana,240.000000:00,48,93,0.516,10,22,0.455,15,19,0.789,7,37,44,23,7,9,6,12,121,12.0
0021600539,1610612737,Hawks,ATL,Atlanta,240.000000:00,38,90,0.422,9,23,0.391,14,17,0.824,12,43,55,23,9,6,14,14,99,5.0
0021600539,1610612740,Pelicans,NOP,New Orleans,240.000000:00,34,93,0.366,15,35,0.429,11,14,0.786,15,37,52,19,8,4,15,18,94,-5.0
0021600543,1610612743,Nuggets,DEN,Denver,240.000000:00,39,86,0.453,7,25,0.28,14,17,0.824,11,27,38,25,7,3,13,17,99,-28.0
0021600543,1610612759,Spurs,SAS,San Antonio,240.000000:00,51,90,0.567,12,24,0.5,13,17,0.765,7,34,41,34,5,8,7,15,127,28.0
0021600546,1610612738,Celtics,BOS,Boston,240.000000:00,35,87,0.402,19,40,0.475,21,25,0.84,12,30,42,28,6,11,17,22,110,4.0
0021600546,1610612755,76ers,PHI,Philadelphia,240.000000:00,37,79,0.468,9,28,0.321,23,26,0.885,4,37,41,30,9,11,15,23,106,-4.0
0021600550,1610612744,Warriors,GSW,Golden State,265.000000:00,41,83,0.494,8,30,0.267,29,39,0.744,7,37,44,23,7,5,16,21,119,-9.0
0021600550,1610612763,Grizzlies,MEM,Memphis,265.000000:00,50,103,0.485,13,33,0.394,15,19,0.789,14,33,47,29,13,0,12,28,128,9.0
0021600552,1610612752,Knicks,NYK,New York,240.000000:00,40,87,0.46,12,31,0.387,17,24,0.708,6,26,32,25,9,7,17,24,109,-14.0
0021600552,1610612754,Pacers,IND,Indiana,240.000000:00,43,86,0.5,11,24,0.458,26,28,0.929,12,41,53,25,11,0,19,23,123,14.0
0021600557,1610612737,Hawks,ATL,Atlanta,240.000000:00,30,74,0.405,11,22,0.5,26,32,0.813,6,41,47,19,8,1,10,15,97,15.0
0021600557,1610612742,Mavericks,DAL,Dallas,240.000000:00,32,82,0.39,9,36,0.25,9,10,0.9,6,35,41,18,7,3,14,25,82,-15.0
0021600560,1610612751,Nets,BKN,Brooklyn,240.000000:00,36,78,0.462,10,27,0.37,13,17,0.765,4,36,40,21,6,8,22,23,95,-10.0
0021600560,1610612755,76ers,PHI,Philadelphia,240.000000:00,37,94,0.394,8,27,0.296,23,27,0.852,6,40,46,19,11,5,13,17,105,10.0
0021600565,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,44,82,0.537,15,34,0.441,17,19,0.895,13,25,38,15,8,5,20,12,120,4.0
0021600565,1610612756,Suns,PHX,Phoenix,240.000000:00,46,87,0.529,9,27,0.333,15,19,0.789,13,23,36,23,12,7,14,19,116,-4.0
0021600566,1610612744,Warriors,GSW,Golden State,240.000000:00,45,89,0.506,10,29,0.345,17,20,0.85,13,33,46,33,11,6,17,22,117,11.0
0021600566,1610612758,Kings,SAC,Sacramento,240.000000:00,36,74,0.486,11,28,0.393,23,29,0.793,1,30,31,21,13,5,18,17,106,-11.0
0021600571,1610612741,Bulls,CHI,Chicago,240.000000:00,35,88,0.398,10,27,0.37,19,21,0.905,12,32,44,19,10,2,17,18,99,-2.0
0021600571,1610612764,Wizards,WAS,Washington,240.000000:00,42,83,0.506,11,22,0.5,6,9,0.667,7,35,42,24,8,6,21,24,101,2.0
0021600578,1610612744,Warriors,GSW,Golden State,240.000000:00,39,86,0.453,11,27,0.407,18,22,0.818,5,43,48,28,6,7,11,16,107,12.0
0021600578,1610612748,Heat,MIA,Miami,240.000000:00,38,90,0.422,6,30,0.2,13,17,0.765,6,40,46,25,6,4,11,22,95,-12.0
0021600580,1610612752,Knicks,NYK,New York,240.000000:00,42,86,0.488,4,22,0.182,9,10,0.9,8,32,40,20,7,8,13,22,97,-1.0
0021600580,1610612755,76ers,PHI,Philadelphia,240.000000:00,37,95,0.389,7,28,0.25,17,21,0.81,18,29,47,27,7,1,14,12,98,1.0
0021600582,1610612745,Rockets,HOU,Houston,240.000000:00,36,87,0.414,15,42,0.357,18,22,0.818,7,25,32,23,7,4,15,23,105,-14.0
0021600582,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,44,81,0.543,8,23,0.348,23,25,0.92,9,40,49,31,8,9,17,19,119,14.0
0021600584,1610612746,Clippers,LAC,LA,240.000000:00,39,76,0.513,9,26,0.346,18,26,0.692,9,40,49,23,11,5,21,20,105,9.0
0021600584,1610612753,Magic,ORL,Orlando,240.000000:00,39,92,0.424,6,27,0.222,12,18,0.667,6,29,35,21,8,3,13,21,96,-9.0
0021600586,1610612740,Pelicans,NOP,New Orleans,240.000000:00,38,90,0.422,11,32,0.344,17,25,0.68,9,41,50,16,12,4,16,16,104,9.0
0021600586,1610612751,Nets,BKN,Brooklyn,240.000000:00,40,97,0.412,9,42,0.214,6,11,0.545,7,43,50,22,10,6,16,20,95,-9.0
0021600589,1610612743,Nuggets,DEN,Denver,240.000000:00,52,90,0.578,15,32,0.469,21,23,0.913,12,35,47,37,10,5,15,16,140,28.0
0021600589,1610612754,Pacers,IND,Indiana,240.000000:00,44,94,0.468,12,29,0.414,12,13,0.923,12,22,34,26,9,4,16,15,112,-28.0
0021600591,1610612742,Mavericks,DAL,Dallas,240.000000:00,43,89,0.483,15,34,0.441,12,17,0.706,8,24,32,29,11,7,9,20,113,5.0
0021600591,1610612756,Suns,PHX,Phoenix,240.000000:00,38,78,0.487,10,18,0.556,22,27,0.815,13,34,47,15,2,4,19,23,108,-5.0
0021600604,1610612753,Magic,ORL,Orlando,240.000000:00,38,82,0.463,12,34,0.353,19,27,0.704,7,33,40,23,10,2,14,28,107,-7.0
0021600604,1610612762,Jazz,UTA,Utah,240.000000:00,41,83,0.494,7,26,0.269,25,36,0.694,9,35,44,28,6,2,13,20,114,7.0
0021600605,1610612756,Suns,PHX,Phoenix,240.000000:00,39,85,0.459,8,21,0.381,22,24,0.917,15,30,45,18,10,0,15,30,108,3.0
0021600605,1610612759,Spurs,SAS,San Antonio,240.000000:00,36,71,0.507,9,20,0.45,24,34,0.706,6,27,33,15,8,1,16,18,105,-3.0
0021600615,1610612749,Bucks,MIL,Milwaukee,240.000000:00,42,89,0.472,5,14,0.357,15,22,0.682,10,28,38,23,8,5,12,23,104,-9.0
0021600615,1610612755,76ers,PHI,Philadelphia,240.000000:00,35,78,0.449,14,37,0.378,29,36,0.806,13,38,51,25,8,9,18,23,113,9.0
0021600627,1610612755,76ers,PHI,Philadelphia,240.000000:00,31,69,0.449,8,24,0.333,24,32,0.75,5,41,46,20,5,7,22,21,94,5.0
0021600627,1610612761,Raptors,TOR,Toronto,240.000000:00,34,86,0.395,6,24,0.25,15,23,0.652,12,31,43,17,10,2,9,24,89,-5.0
0021600628,1610612763,Grizzlies,MEM,Memphis,240.000000:00,33,83,0.398,8,25,0.32,27,34,0.794,17,28,45,20,8,1,12,20,101,-3.0
0021600628,1610612764,Wizards,WAS,Washington,240.000000:00,36,80,0.45,8,29,0.276,24,26,0.923,12,33,45,27,7,3,11,25,104,3.0
0021600632,1610612745,Rockets,HOU,Houston,240.000000:00,43,95,0.453,14,44,0.318,11,15,0.733,13,33,46,25,9,12,10,17,111,19.0
0021600632,1610612749,Bucks,MIL,Milwaukee,240.000000:00,37,93,0.398,7,28,0.25,11,14,0.786,15,35,50,26,8,8,18,14,92,-19.0
0021600637,1610612742,Mavericks,DAL,Dallas,240.000000:00,37,82,0.451,14,36,0.389,7,11,0.636,5,28,33,17,4,3,9,20,95,-4.0
0021600637,1610612748,Heat,MIA,Miami,240.000000:00,35,73,0.479,9,20,0.45,20,29,0.69,6,34,40,16,4,1,13,15,99,4.0
0021600638,1610612752,Knicks,NYK,New York,240.000000:00,42,90,0.467,7,24,0.292,19,22,0.864,14,27,41,20,7,4,10,14,110,-3.0
0021600638,1610612764,Wizards,WAS,Washington,240.000000:00,44,88,0.5,13,32,0.406,12,14,0.857,10,30,40,29,7,5,15,19,113,3.0
0021600641,1610612755,76ers,PHI,Philadelphia,240.000000:00,36,92,0.391,12,29,0.414,9,16,0.563,13,40,53,25,6,8,19,21,93,1.0
0021600641,1610612757,Trail Blazers,POR,Portland,240.000000:00,33,89,0.371,6,19,0.316,20,28,0.714,12,34,46,16,8,6,13,20,92,-1.0
0021600642,1610612761,Raptors,TOR,Toronto,240.000000:00,29,86,0.337,7,30,0.233,13,14,0.929,8,25,33,10,7,5,12,20,78,-35.0
0021600642,1610612766,Hornets,CHA,Charlotte,240.000000:00,40,80,0.5,12,25,0.48,21,25,0.84,11,40,51,24,9,4,14,13,113,35.0
0021600644,1610612758,Kings,SAC,Sacramento,240.000000:00,31,76,0.408,6,29,0.207,23,32,0.719,5,30,35,18,9,6,10,21,91,-16.0
0021600644,1610612763,Grizzlies,MEM,Memphis,240.000000:00,38,83,0.458,11,28,0.393,20,25,0.8,15,43,58,21,6,4,15,24,107,16.0
0021600646,1610612744,Warriors,GSW,Golden State,240.000000:00,47,89,0.528,15,38,0.395,16,21,0.762,8,33,41,30,8,7,14,18,125,17.0
0021600646,1610612745,Rockets,HOU,Houston,240.000000:00,43,96,0.448,7,35,0.2,15,18,0.833,13,28,41,26,8,3,14,17,108,-17.0
0021600648,1610612742,Mavericks,DAL,Dallas,265.000000:00,39,87,0.448,8,23,0.348,21,28,0.75,9,34,43,21,4,2,12,26,107,-5.0
0021600648,1610612762,Jazz,UTA,Utah,265.000000:00,38,83,0.458,8,23,0.348,28,39,0.718,15,38,53,17,8,5,14,26,112,5.0
0021600652,1610612751,Nets,BKN,Brooklyn,240.000000:00,38,88,0.432,17,41,0.415,12,15,0.8,4,36,40,30,9,3,12,17,105,-7.0
0021600652,1610612766,Hornets,CHA,Charlotte,240.000000:00,39,82,0.476,14,30,0.467,20,22,0.909,6,40,46,26,7,4,13,18,112,7.0
0021600660,1610612741,Bulls,CHI,Chicago,240.000000:00,34,83,0.41,6,17,0.353,28,33,0.848,14,34,48,22,7,7,11,18,102,3.0
0021600660,1610612758,Kings,SAC,Sacramento,240.000000:00,37,84,0.44,9,26,0.346,16,21,0.762,9,31,40,20,7,5,9,23,99,-3.0
0021600662,1610612742,Mavericks,DAL,Dallas,240.000000:00,43,87,0.494,17,39,0.436,19,19,1.0,13,36,49,27,9,4,10,15,122,49.0
0021600662,1610612747,Lakers,LAL,Los Angeles,240.000000:00,28,73,0.384,3,21,0.143,14,17,0.824,5,27,32,11,3,4,17,20,73,-49.0
0021600684,1610612749,Bucks,MIL,Milwaukee,240.000000:00,42,91,0.462,7,28,0.25,18,23,0.783,15,22,37,26,11,4,19,22,109,-5.0
0021600684,1610612755,76ers,PHI,Philadelphia,240.000000:00,40,75,0.533,12,26,0.462,22,25,0.88,9,34,43,32,9,4,21,21,114,5.0
0021600687,1610612744,Warriors,GSW,Golden State,240.000000:00,39,82,0.476,11,28,0.393,24,27,0.889,5,36,41,23,7,14,12,19,113,10.0
0021600687,1610612766,Hornets,CHA,Charlotte,240.000000:00,38,92,0.413,7,23,0.304,20,21,0.952,12,31,43,26,6,6,14,18,103,-10.0
0021600688,1610612742,Mavericks,DAL,Dallas,240.000000:00,39,83,0.47,6,26,0.231,19,24,0.792,7,29,36,19,10,7,7,12,103,8.0
0021600688,1610612752,Knicks,NYK,New York,240.000000:00,39,92,0.424,7,23,0.304,10,12,0.833,18,37,55,17,4,2,18,21,95,-8.0
0021600691,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,36,81,0.444,10,27,0.37,21,27,0.778,6,28,34,27,13,5,11,20,103,-6.0
