GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
0022100297,1610612745,HOU,Houston,1627863,Danuel House Jr.,Danuel,,,14.000000:42,0.0,2.0,0.0,2.0,3.0,7.0,5.0,16.0,0.0,0.0,3.0,0.0
0022100297,1610612745,HOU,Houston,1629717,Armoni Brooks,Armoni,,,20.000000:10,3.0,3.0,3.0,0.0,7.0,12.0,7.0,20.0,0.0,0.0,3.0,0.0
0022100297,1610612745,HOU,Houston,1630231,KJ Martin,KJ,,,14.000000:40,0.0,2.0,0.0,2.0,7.0,10.0,4.0,10.0,0.0,3.0,1.0,2.0
0022100297,1610612745,HOU,Houston,201571,D.J. Augustin,D.J.,,,9.000000:43,0.0,0.0,0.0,0.0,2.0,2.0,4.0,10.0,0.0,0.0,2.0,0.0
0022100297,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,,,12.000000:20,1.0,2.0,0.0,4.0,7.0,7.0,4.0,10.0,2.0,0.0,2.0,1.0
0022100297,1610612745,HOU,Houston,1628021,David Nwaba,David,,DNP - Coach's Decision,,,,,,,,,,,,,
0022100297,1610612745,HOU,Houston,1628464,Daniel Theis,Daniel,,DNP - Coach's Decision,,,,,,,,,,,,,
0022100297,1610612766,CHA,Charlotte,202330,Gordon Hayward,Gordon,F,,35.000000:13,0.0,3.0,2.0,8.0,13.0,18.0,13.0,36.0,0.0,0.0,2.0,7.0
0022100297,1610612766,CHA,Charlotte,1628970,Miles Bridges,Miles,F,,33.000000:00,6.0,2.0,4.0,12.0,11.0,20.0,11.0,40.0,0.0,0.0,1.0,3.0
0022100297,1610612766,CHA,Charlotte,1629023,P.J. Washington,P.J.,C,,34.000000:52,5.0,5.0,2.0,4.0,13.0,9.0,15.0,36.0,2.0,0.0,2.0,0.0
0022100297,1610612766,CHA,Charlotte,1626179,Terry Rozier,Terry,G,,43.000000:19,2.0,7.0,0.0,4.0,14.0,14.0,15.0,40.0,1.0,1.0,1.0,3.0
0022100297,1610612766,CHA,Charlotte,1630163,LaMelo Ball,LaMelo,G,,39.000000:33,2.0,0.0,3.0,6.0,16.0,20.0,14.0,46.0,0.0,2.0,5.0,3.0
0022100297,1610612766,CHA,Charlotte,1628998,Cody Martin,Cody,,,14.000000:34,0.0,0.0,0.0,0.0,4.0,9.0,4.0,18.0,0.0,0.0,4.0,0.0
0022100297,1610612766,CHA,Charlotte,1626162,Kelly Oubre Jr.,Kelly,,,35.000000:60,4.0,7.0,2.0,10.0,12.0,14.0,8.0,30.0,2.0,1.0,4.0,6.0
0022100297,1610612766,CHA,Charlotte,1629667,Jalen McDaniels,Jalen,,,21.000000:15,0.0,0.0,0.0,2.0,8.0,14.0,5.0,22.0,0.0,0.0,3.0,1.0
0022100297,1610612766,CHA,Charlotte,1630208,Nick Richards,Nick,,,7.000000:14,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0
0022100297,1610612766,CHA,Charlotte,1630547,James Bouknight,James,,DNP - Coach's Decision,,,,,,,,,,,,,
0022100297,1610612766,CHA,Charlotte,1630539,Kai Jones,Kai,,DNP - Coach's Decision,,,,,,,,,,,,,
0022100297,1610612766,CHA,Charlotte,202397,Ish Smith,Ish,,DNP - Coach's Decision,,,,,,,,,,,,,
0022100298,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,28.000000:33,3.0,0.0,2.0,2.0,14.0,14.0,10.0,40.0,0.0,0.0,0.0,0.0
0022100298,1610612742,DAL,Dallas,204001,Kristaps Porziņģis,Kristaps,F,,35.000000:36,0.0,1.0,0.0,8.0,9.0,12.0,15.0,40.0,1.0,0.0,2.0,6.0
0022100298,1610612742,DAL,Dallas,1626161,Willie Cauley-Stein,Willie,C,,10.000000:16,2.0,2.0,0.0,4.0,0.0,5.0,4.0,12.0,2.0,1.0,3.0,1.0
0022100298,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,G,,35.000000:54,0.0,0.0,3.0,4.0,9.0,12.0,17.0,42.0,0.0,0.0,3.0,2.0
0022100298,1610612742,DAL,Dallas,1629029,Luka Dončić,Luka,G,,36.000000:47,4.0,2.0,2.0,16.0,14.0,19.0,10.0,50.0,0.0,1.0,3.0,5.0
0022100298,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,,,10.000000:24,0.0,2.0,0.0,0.0,14.0,7.0,6.0,20.0,0.0,1.0,1.0,3.0
0022100298,1610612742,DAL,Dallas,203493,Reggie Bullock Jr.,Reggie,,,27.000000:55,0.0,0.0,0.0,0.0,9.0,14.0,9.0,36.0,0.0,0.0,2.0,0.0
0022100298,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,,,29.000000:58,3.0,6.0,2.0,10.0,9.0,12.0,11.0,38.0,1.0,1.0,4.0,0.0
0022100298,1610612742,DAL,Dallas,203504,Trey Burke,Trey,,,11.000000:14,2.0,0.0,3.0,2.0,2.0,0.0,9.0,10.0,0.0,0.0,2.0,1.0
0022100298,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,13.000000:24,0.0,3.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,1.0,0.0
0022100298,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,DNP - Coach's Decision,,,,,,,,,,,,,
0022100298,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,DNP - Coach's Decision,,,,,,,,,,,,,
0022100298,1610612742,DAL,Dallas,1626246,Boban Marjanović,Boban,,DNP - Coach's Decision,,,,,,,,,,,,,
0022100298,1610612742,DAL,Dallas,1630605,JaQuori McLaughlin,JaQuori,,DNP - Coach's Decision,,,,,,,,,,,,,
0022100298,1610612764,WAS,Washington,203484,Kentavious Caldwell-Pope,Kentavious,F,,30.000000:56,0.0,0.0,4.0,6.0,7.0,11.0,9.0,34.0,1.0,0.0,1.0,4.0
0022100298,1610612764,WAS,Washington,1628398,Kyle Kuzma,Kyle,F,,34.000000:31,3.0,3.0,3.0,6.0,7.0,12.0,10.0,32.0,0.0,1.0,2.0,4.0
0022100298,1610612764,WAS,Washington,1629655,Daniel Gafford,Daniel,C,,27.000000:26,2.0,6.0,2.0,12.0,9.0,4.0,7.0,26.0,2.0,1.0,2.0,2.0
0022100298,1610612764,WAS,Washington,203078,Bradley Beal,Bradley,G,,37.000000:32,6.0,5.0,4.0,12.0,9.0,11.0,9.0,36.0,0.0,1.0,4.0,4.0
0022100298,1610612764,WAS,Washington,1628988,Aaron Holiday,Aaron,G,,19.000000:44,0.0,3.0,0.0,4.0,7.0,7.0,7.0,16.0,1.0,0.0,3.0,2.0
0022100298,1610612764,WAS,Washington,203526,Raul Neto,Raul,,,24.000000:17,3.0,0.0,0.0,6.0,7.0,6.0,2.0,28.0,0.0,0.0,1.0,1.0
0022100298,1610612764,WAS,Washington,1630166,Deni Avdija,Deni,,,19.000000:14,0.0,0.0,0.0,4.0,7.0,6.0,2.0,24.0,0.0,0.0,3.0,0.0
0022100298,1610612764,WAS,Washington,1626149,Montrezl Harrell,Montrezl,,,20.000000:20,0.0,2.0,2.0,6.0,5.0,12.0,5.0,18.0,0.0,1.0,1.0,3.0
0022100298,1610612764,WAS,Washington,202722,Davis Bertans,Davis,,,14.000000:32,0.0,0.0,0.0,0.0,7.0,5.0,3.0,12.0,0.0,0.0,1.0,0.0
0022100298,1610612764,WAS,Washington,1630557,Corey Kispert,Corey,,,11.000000:28,2.0,0.0,4.0,4.0,5.0,6.0,6.0,4.0,0.0,0.0,0.0,1.0
0022100298,1610612764,WAS,Washington,1630264,Anthony Gill,Anthony,,DNP - Coach's Decision,,,,,,,,,,,,,
0022100299,1610612740,NOP,New Orleans,1630529,Herbert Jones,Herbert,F,,26.000000:18,0.0,0.0,0.0,2.0,12.0,3.0,7.0,22.0,0.0,1.0,0.0,4.0
0022100299,1610612740,NOP,New Orleans,1627742,Brandon Ingram,Brandon,F,,26.000000:07,2.0,0.0,0.0,0.0,9.0,6.0,4.0,18.0,1.0,1.0,0.0,3.0
0022100299,1610612740,NOP,New Orleans,202685,Jonas Valančiūnas,Jonas,C,,22.000000:01,2.0,4.0,0.0,10.0,5.0,0.0,3.0,14.0,1.0,0.0,2.0,1.0
0022100299,1610612740,NOP,New Orleans,1628404,Josh Hart,Josh,G,,24.000000:25,4.0,2.0,2.0,4.0,12.0,6.0,5.0,22.0,0.0,1.0,4.0,2.0
0022100299,1610612740,NOP,New Orleans,1628984,Devonte' Graham,Devonte',G,,22.000000:23,0.0,0.0,0.0,2.0,9.0,3.0,7.0,24.0,0.0,0.0,1.0,1.0
0022100299,1610612740,NOP,New Orleans,1626195,Willy Hernangomez,Willy,,,18.000000:05,0.0,6.0,0.0,10.0,15.0,10.0,10.0,22.0,0.0,0.0,3.0,2.0
0022100299,1610612740,NOP,New Orleans,1630184,Kira Lewis Jr.,Kira,,,9.000000:21,0.0,0.0,2.0,4.0,3.0,4.0,3.0,8.0,0.0,1.0,0.0,1.0
0022100299,1610612740,NOP,New Orleans,202066,Garrett Temple,Garrett,,,12.000000:07,0.0,0.0,2.0,2.0,9.0,4.0,6.0,10.0,0.0,0.0,3.0,1.0
0022100299,1610612740,NOP,New Orleans,1629638,Nickeil Alexander-Walker,Nickeil,,,22.000000:44,6.0,0.0,0.0,0.0,10.0,9.0,11.0,24.0,1.0,0.0,1.0,2.0
0022100299,1610612740,NOP,New Orleans,203107,Tomas Satoransky,Tomas,,,17.000000:50,2.0,0.0,0.0,4.0,13.0,5.0,6.0,16.0,0.0,0.0,2.0,0.0
0022100299,1610612740,NOP,New Orleans,1630530,Trey Murphy III,Trey,,,16.000000:16,0.0,3.0,3.0,0.0,13.0,6.0,3.0,14.0,0.0,0.0,3.0,0.0
0022100299,1610612740,NOP,New Orleans,1630230,Naji Marshall,Naji,,,8.000000:17,6.0,2.0,0.0,4.0,7.0,2.0,0.0,8.0,0.0,0.0,0.0,4.0
0022100299,1610612740,NOP,New Orleans,1629637,Jaxson Hayes,Jaxson,,,7.000000:48,4.0,0.0,2.0,4.0,5.0,2.0,0.0,6.0,0.0,0.0,1.0,4.0
0022100299,1610612740,NOP,New Orleans,1630631,Jose Alvarado,Jose,,,6.000000:17,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0022100299,1610612762,UTA,Utah,204060,Joe Ingles,Joe,F,,26.000000:41,0.0,3.0,0.0,0.0,11.0,8.0,4.0,22.0,0.0,0.0,2.0,1.0
0022100299,1610612762,UTA,Utah,202711,Bojan Bogdanović,Bojan,F,,27.000000:28,3.0,0.0,0.0,2.0,9.0,8.0,4.0,26.0,0.0,0.0,3.0,4.0
0022100299,1610612762,UTA,Utah,203497,Rudy Gobert,Rudy,C,,27.000000:10,2.0,0.0,0.0,4.0,11.0,8.0,4.0,22.0,2.0,1.0,1.0,4.0
0022100299,1610612762,UTA,Utah,1628378,Donovan Mitchell,Donovan,G,,27.000000:28,4.0,0.0,10.0,8.0,9.0,8.0,4.0,26.0,1.0,1.0,2.0,2.0
0022100299,1610612762,UTA,Utah,201144,Mike Conley,Mike,G,,23.000000:32,3.0,0.0,0.0,8.0,9.0,6.0,4.0,20.0,0.0,0.0,3.0,0.0
0022100299,1610612762,UTA,Utah,202355,Hassan Whiteside,Hassan,,,17.000000:39,3.0,2.0,0.0,8.0,9.0,4.0,2.0,18.0,1.0,0.0,6.0,3.0
0022100299,1610612762,UTA,Utah,200752,Rudy Gay,Rudy,,,23.000000:26,3.0,3.0,0.0,0.0,10.0,8.0,4.0,22.0,0.0,1.0,1.0,2.0
0022100299,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,,,25.000000:46,5.0,2.0,3.0,8.0,12.0,8.0,4.0,24.0,0.0,0.0,1.0,1.0
0022100299,1610612762,UTA,Utah,1630235,Trent Forrest,Trent,,,13.000000:06,0.0,0.0,0.0,2.0,13.0,7.0,5.0,14.0,0.0,0.0,1.0,3.0
0022100299,1610612762,UTA,Utah,1629671,Miye Oni,Miye,,,8.000000:17,0.0,0.0,0.0,0.0,10.0,5.0,5.0,10.0,0.0,0.0,1.0,0.0
0022100299,1610612762,UTA,Utah,1629672,Eric Paschall,Eric,,,8.000000:17,2.0,2.0,0.0,2.0,10.0,5.0,5.0,10.0,0.0,0.0,2.0,0.0
0022100299,1610612762,UTA,Utah,1630215,Jared Butler,Jared,,,7.000000:48,0.0,0.0,0.0,0.0,10.0,5.0,5.0,10.0,0.0,0.0,2.0,0.0
0022100299,1610612762,UTA,Utah,1630190,Elijah Hughes,Elijah,,,3.000000:22,0.0,0.0,0.0,0.0,7.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0
0022100300,1610612744,GSW,Golden State,203952,Andrew Wiggins,Andrew,F,,36.000000:07,5.0,4.0,2.0,4.0,7.0,18.0,4.0,28.0,2.0,0.0,1.0,4.0
0022100300,1610612744,GSW,Golden State,203110,Draymond Green,Draymond,F,,30.000000:04,2.0,0.0,2.0,6.0,7.0,11.0,4.0,24.0,0.0,0.0,4.0,3.0
0022100300,1610612744,GSW,Golden State,1626172,Kevon Looney,Kevon,C,,13.000000:31,0.0,0.0,0.0,2.0,7.0,4.0,4.0,12.0,0.0,0.0,2.0,1.0
0022100300,1610612744,GSW,Golden State,1629673,Jordan Poole,Jordan,G,,30.000000:42,7.0,0.0,7.0,4.0,8.0,10.0,4.0,22.0,0.0,2.0,2.0,1.0
0022100300,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,34.000000:47,9.0,5.0,2.0,10.0,9.0,15.0,7.0,30.0,0.0,0.0,4.0,5.0
0022100300,1610612744,GSW,Golden State,1627780,Gary Payton II,Gary,,,12.000000:00,2.0,0.0,2.0,4.0,2.0,3.0,3.0,6.0,0.0,0.0,2.0,0.0
0022100300,1610612744,GSW,Golden State,203490,Otto Porter Jr.,Otto,,,25.000000:46,6.0,5.0,3.0,4.0,2.0,8.0,3.0,14.0,0.0,0.0,2.0,6.0
0022100300,1610612744,GSW,Golden State,202357,Nemanja Bjelica,Nemanja,,,11.000000:41,0.0,2.0,0.0,2.0,2.0,4.0,3.0,8.0,0.0,0.0,3.0,0.0
0022100300,1610612744,GSW,Golden State,1629308,Juan Toscano-Anderson,Juan,,,21.000000:34,0.0,0.0,0.0,4.0,3.0,10.0,3.0,18.0,0.0,0.0,3.0,0.0
0022100300,1610612744,GSW,Golden State,1630228,Jonathan Kuminga,Jonathan,,,2.000000:46,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
0022100300,1610612744,GSW,Golden State,1629185,Chris Chiozza,Chris,,,18.000000:31,0.0,0.0,0.0,0.0,1.0,10.0,0.0,14.0,0.0,1.0,4.0,1.0
0022100300,1610612744,GSW,Golden State,1630541,Moses Moody,Moses,,,2.000000:32,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
0022100300,1610612746,LAC,LA,202331,Paul George,Paul,F,,36.000000:31,4.0,5.0,2.0,6.0,23.0,13.0,16.0,32.0,0.0,2.0,3.0,4.0
0022100300,1610612746,LAC,LA,202694,Marcus Morris Sr.,Marcus,F,,34.000000:16,0.0,5.0,0.0,6.0,24.0,14.0,13.0,32.0,0.0,0.0,4.0,3.0
0022100300,1610612746,LAC,LA,1627826,Ivica Zubac,Ivica,C,,21.000000:06,0.0,4.0,2.0,6.0,16.0,3.0,10.0,24.0,0.0,0.0,2.0,3.0
0022100300,1610612746,LAC,LA,202339,Eric Bledsoe,Eric,G,,32.000000:36,5.0,0.0,2.0,4.0,22.0,12.0,11.0,26.0,1.0,0.0,1.0,4.0
0022100300,1610612746,LAC,LA,202704,Reggie Jackson,Reggie,G,,21.000000:14,0.0,0.0,0.0,0.0,12.0,9.0,8.0,22.0,0.0,0.0,4.0,3.0
0022100300,1610612746,LAC,LA,1628379,Luke Kennard,Luke,,,33.000000:32,0.0,0.0,0.0,2.0,21.0,12.0,10.0,26.0,0.0,0.0,2.0,1.0
0022100300,1610612746,LAC,LA,201586,Serge Ibaka,Serge,,,9.000000:07,0.0,0.0,0.0,2.0,6.0,8.0,3.0,4.0,0.0,0.0,1.0,1.0
0022100300,1610612746,LAC,LA,1629611,Terance Mann,Terance,,,25.000000:52,0.0,2.0,1.0,0.0,15.0,9.0,9.0,24.0,0.0,0.0,1.0,6.0
0022100300,1610612746,LAC,LA,1628392,Isaiah Hartenstein,Isaiah,,,11.000000:36,0.0,2.0,0.0,6.0,9.0,0.0,5.0,8.0,2.0,0.0,2.0,1.0
0022100300,1610612746,LAC,LA,1629599,Amir Coffey,Amir,,,10.000000:05,0.0,0.0,0.0,2.0,7.0,0.0,5.0,8.0,0.0,0.0,1.0,0.0
0022100300,1610612746,LAC,LA,1626159,Justise Winslow,Justise,,,4.000000:05,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
0022100301,1610612749,MIL,Milwaukee,203114,Khris Middleton,Khris,F,,29.000000:36,2.0,0.0,0.0,4.0,5.0,9.0,10.0,16.0,0.0,0.0,3.0,3.0
0022100301,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,32.000000:40,2.0,6.0,2.0,16.0,4.0,9.0,8.0,24.0,1.0,0.0,1.0,6.0
0022100301,1610612749,MIL,Milwaukee,1626171,Bobby Portis,Bobby,C,,26.000000:26,6.0,2.0,0.0,6.0,7.0,5.0,17.0,22.0,1.0,1.0,3.0,4.0
0022100301,1610612749,MIL,Milwaukee,1628960,Grayson Allen,Grayson,G,,30.000000:08,2.0,3.0,0.0,2.0,2.0,9.0,8.0,16.0,1.0,0.0,1.0,1.0
0022100301,1610612749,MIL,Milwaukee,201950,Jrue Holiday,Jrue,G,,31.000000:00,0.0,2.0,2.0,20.0,2.0,7.0,8.0,18.0,0.0,1.0,1.0,1.0
0022100301,1610612749,MIL,Milwaukee,1626192,Pat Connaughton,Pat,,,29.000000:27,4.0,3.0,4.0,8.0,7.0,6.0,12.0,24.0,0.0,0.0,2.0,1.0
0022100301,1610612749,MIL,Milwaukee,201588,George Hill,George,,,29.000000:04,2.0,2.0,0.0,4.0,9.0,4.0,14.0,28.0,0.0,0.0,3.0,4.0
0022100301,1610612749,MIL,Milwaukee,203918,Rodney Hood,Rodney,,,21.000000:39,0.0,0.0,0.0,0.0,7.0,2.0,12.0,22.0,0.0,0.0,0.0,0.0
0022100301,1610612749,MIL,Milwaukee,1629670,Jordan Nwora,Jordan,,,5.000000:27,0.0,0.0,0.0,0.0,2.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0
0022100301,1610612749,MIL,Milwaukee,1630572,Sandro Mamukelashvili,Sandro,,,3.000000:24,0.0,2.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0
0022100301,1610612749,MIL,Milwaukee,1629620,Justin Robinson,Justin,,,0.000000:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022100301,1610612749,MIL,Milwaukee,1630686,Georgios Kalaitzakis,Georgios,,,0.000000:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022100301,1610612749,MIL,Milwaukee,203648,Thanasis Antetokounmpo,Thanasis,,DNP - Coach's Decision,,,,,,,,,,,,,
0022100301,1610612754,IND,Indiana,203200,Justin Holiday,Justin,F,,25.000000:11,0.0,3.0,2.0,2.0,6.0,9.0,6.0,36.0,2.0,0.0,3.0,1.0
0022100301,1610612754,IND,Indiana,1627734,Domantas Sabonis,Domantas,F,,21.000000:45,0.0,0.0,0.0,2.0,10.0,2.0,4.0,30.0,0.0,1.0,2.0,3.0
0022100301,1610612754,IND,Indiana,1626167,Myles Turner,Myles,C,,22.000000:38,2.0,0.0,0.0,2.0,6.0,11.0,6.0,34.0,0.0,0.0,3.0,0.0
0022100301,1610612754,IND,Indiana,1627747,Caris LeVert,Caris,G,,26.000000:38,0.0,0.0,3.0,10.0,4.0,9.0,6.0,34.0,0.0,1.0,4.0,2.0
0022100301,1610612754,IND,Indiana,1627763,Malcolm Brogdon,Malcolm,G,,33.000000:46,0.0,2.0,5.0,2.0,8.0,13.0,8.0,42.0,0.0,0.0,1.0,3.0
0022100301,1610612754,IND,Indiana,1630537,Chris Duarte,Chris,,,30.000000:12,0.0,0.0,0.0,2.0,14.0,13.0,6.0,36.0,0.0,0.0,0.0,0.0
0022100301,1610612754,IND,Indiana,204456,T.J. McConnell,T.J.,,,16.000000:26,2.0,2.0,0.0,2.0,12.0,8.0,2.0,22.0,0.0,0.0,2.0,1.0
0022100301,1610612754,IND,Indiana,1628470,Torrey Craig,Torrey,,,6.000000:55,3.0,0.0,0.0,0.0,8.0,2.0,0.0,10.0,0.0,0.0,0.0,1.0
0022100301,1610612754,IND,Indiana,1629103,Kelan Martin,Kelan,,,15.000000:13,0.0,0.0,2.0,4.0,12.0,6.0,2.0,22.0,0.0,0.0,2.0,1.0
0022100301,1610612754,IND,Indiana,203087,Jeremy Lamb,Jeremy,,,12.000000:52,0.0,0.0,0.0,0.0,2.0,5.0,0.0,10.0,0.0,0.0,1.0,0.0
0022100301,1610612754,IND,Indiana,1630543,Isaiah Jackson,Isaiah,,,9.000000:15,0.0,2.0,0.0,4.0,2.0,7.0,0.0,12.0,0.0,1.0,2.0,0.0
0022100301,1610612754,IND,Indiana,202954,Brad Wanamaker,Brad,,,6.000000:51,0.0,0.0,3.0,2.0,2.0,5.0,0.0,8.0,0.0,0.0,1.0,1.0
0022100301,1610612754,IND,Indiana,1629052,Oshae Brissett,Oshae,,,6.000000:51,2.0,2.0,5.0,4.0,2.0,5.0,0.0,8.0,0.0,0.0,0.0,1.0
0022100301,1610612754,IND,Indiana,1629048,Goga Bitadze,Goga,,,5.000000:27,0.0,0.0,0.0,0.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0
0022100302,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,37.000000:44,0.0,2.0,2.0,2.0,11.0,10.0,23.0,26.0,0.0,2.0,2.0,4.0
0022100302,1610612738,BOS,Boston,1629684,Grant Williams,Grant,F,,27.000000:47,0.0,3.0,0.0,2.0,11.0,6.0,18.0,22.0,1.0,1.0,2.0,4.0
0022100302,1610612738,BOS,Boston,201143,Al Horford,Al,C,,26.000000:11,0.0,2.0,4.0,6.0,9.0,7.0,14.0,16.0,0.0,0.0,3.0,4.0
0022100302,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,G,,27.000000:27,0.0,2.0,1.0,10.0,10.0,8.0,18.0,22.0,0.0,0.0,1.0,5.0
0022100302,1610612738,BOS,Boston,203935,Marcus Smart,Marcus,G,,36.000000:07,2.0,0.0,0.0,6.0,13.0,11.0,18.0,26.0,0.0,1.0,5.0,2.0
0022100302,1610612738,BOS,Boston,1626196,Josh Richardson,Josh,,,27.000000:02,2.0,2.0,0.0,2.0,5.0,10.0,9.0,20.0,1.0,0.0,3.0,2.0
0022100302,1610612738,BOS,Boston,1629641,Romeo Langford,Romeo,,,25.000000:49,0.0,0.0,0.0,0.0,8.0,7.0,13.0,26.0,0.0,0.0,2.0,1.0
0022100302,1610612738,BOS,Boston,202683,Enes Freedom,Enes,,,21.000000:40,0.0,6.0,0.0,6.0,6.0,6.0,13.0,22.0,1.0,1.0,1.0,2.0
0022100302,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,10.000000:13,0.0,0.0,0.0,0.0,2.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0
0022100302,1610612738,BOS,Boston,1628981,Bruno Fernando,Bruno,,DNP - Coach's Decision,,,,,,,,,,,,,
0022100302,1610612738,BOS,Boston,1627823,Juancho Hernangomez,Juancho,,DNP - Coach's Decision,,,,,,,,,,,,,
0022100302,1610612738,BOS,Boston,1630174,Aaron Nesmith,Aaron,,DNP - Coach's Decision,,,,,,,,,,,,,
0022100302,1610612738,BOS,Boston,203953,Jabari Parker,Jabari,,DNP - Coach's Decision,,,,,,,,,,,,,
0022100302,1610612761,TOR,Toronto,1630567,Scottie Barnes,Scottie,F,,37.000000:17,0.0,4.0,5.0,6.0,4.0,12.0,7.0,30.0,1.0,0.0,3.0,4.0
0022100302,1610612761,TOR,Toronto,1627783,Pascal Siakam,Pascal,F,,37.000000:55,6.0,2.0,6.0,12.0,4.0,15.0,2.0,28.0,0.0,1.0,5.0,3.0
0022100302,1610612761,TOR,Toronto,1630173,Precious Achiuwa,Precious,C,,36.000000:28,4.0,2.0,0.0,6.0,2.0,13.0,4.0,24.0,0.0,0.0,3.0,3.0
0022100302,1610612761,TOR,Toronto,1629004,Svi Mykhailiuk,Svi,G,,37.000000:51,2.0,0.0,9.0,6.0,4.0,10.0,7.0,28.0,1.0,2.0,2.0,1.0
0022100302,1610612761,TOR,Toronto,1627832,Fred VanVleet,Fred,G,,39.000000:49,3.0,3.0,5.0,4.0,4.0,11.0,7.0,32.0,0.0,0.0,3.0,4.0
0022100302,1610612761,TOR,Toronto,1629139,Yuta Watanabe,Yuta,,,13.000000:33,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,0.0,2.0,1.0
0022100302,1610612761,TOR,Toronto,1629067,Isaac Bonga,Isaac,,,11.000000:20,0.0,0.0,0.0,0.0,2.0,4.0,3.0,6.0,1.0,0.0,2.0,0.0
0022100302,1610612761,TOR,Toronto,1630625,Dalano Banton,Dalano,,,2.000000:59,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0022100302,1610612761,TOR,Toronto,1630201,Malachi Flynn,Malachi,,,15.000000:21,0.0,0.0,2.0,4.0,0.0,11.0,0.0,8.0,1.0,0.0,2.0,2.0
0022100302,1610612761,TOR,Toronto,1630551,Justin Champagnie,Justin,,,7.000000:27,0.0,2.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,0.0,1.0,1.0
0022100302,1610612761,TOR,Toronto,1628449,Chris Boucher,Chris,,DNP - Coach's Decision,,,,,,,,,,,,,
0022100303,1610612758,SAC,Sacramento,1629056,Terence Davis,Terence,F,,17.000000:09,0.0,3.0,1.0,4.0,7.0,8.0,10.0,22.0,2.0,1.0,2.0,2.0
0022100303,1610612758,SAC,Sacramento,1629002,Chimezie Metu,Chimezie,F,,23.000000:02,2.0,0.0,4.0,4.0,7.0,11.0,9.0,42.0,1.0,2.0,0.0,2.0
0022100303,1610612758,SAC,Sacramento,203458,Alex Len,Alex,C,,6.000000:37,0.0,0.0,0.0,0.0,2.0,4.0,4.0,14.0,0.0,0.0,3.0,0.0
0022100303,1610612758,SAC,Sacramento,1630169,Tyrese Haliburton,Tyrese,G,,20.000000:04,0.0,0.0,0.0,0.0,5.0,6.0,9.0,38.0,0.0,1.0,0.0,4.0
0022100303,1610612758,SAC,Sacramento,1628368,De'Aaron Fox,De'Aaron,G,,21.000000:13,0.0,3.0,0.0,4.0,4.0,9.0,11.0,44.0,2.0,3.0,1.0,3.0
0022100303,1610612758,SAC,Sacramento,1627741,Buddy Hield,Buddy,,,29.000000:19,0.0,2.0,0.0,4.0,4.0,11.0,12.0,50.0,0.0,2.0,2.0,2.0
0022100303,1610612758,SAC,Sacramento,202684,Tristan Thompson,Tristan,,,22.000000:25,0.0,4.0,0.0,4.0,2.0,4.0,7.0,32.0,1.0,1.0,0.0,5.0
